assessmentId,internalTaxonId,scientificName,type,text,full,value,order
48032077,47945671,Aphodius ghardimaouensis,RedListAssessors,"Cabrero Sañudo, F.J., Dellacasa, M., Sanchez Piñero, F., Labidi, I. & Arriaga, A.A.","Cabrero Sañudo, F.J., Dellacasa, M., Sanchez Piñero, F., Labidi, I. & Arriaga, A.A.","Francisco José Cabrero Sañudo (Dpto. de Zoología y Antropología Física, Universidad Complutense de Madrid)|Marco Dellacasa (Museo di Storia Naturale e del Territorio dell'Università di Pisa)|Alfonsina Arriaga (Université Paul Valéry)|Imen Labidi (University of Tunis)|Francisco Sanchez Piñero (Universidad de Granada)","44390939,46372893,63692047,63681774,51327134"
48032077,47945671,Aphodius ghardimaouensis,RedListEvaluators,"Numa, C. & Verdú, J.R.","Numa, C. & Verdú, J.R.","Catherine Numa (IUCN-Med)|Jose Ramón Verdú (Centro Iberoamericano de Biodiversidad - Universidad de Alicante, Spain)","3163,46793160"
48032077,47945671,Aphodius ghardimaouensis,RedListContributors,"Lobo, J.M.","Lobo, J.M.","Jorge Miguel Lobo (Departamento de Biodiversidad y Biología Evolutiva, Museo Nacional de Ciencias Naturales, Spain)",46793138
48032077,47945671,Aphodius ghardimaouensis,RedListFacilitators,"","Barrios, V.",Violeta Barrios (IUCN Centre for Mediterranean Cooperation),5795
48037496,47416963,Trypocopris amedei,RedListAssessors,"Tonelli, M., Dellacasa, M., Ziani, S., Senyuz, Y. & Anlas, S.","Tonelli, M., Dellacasa, M., Ziani, S., Senyuz, Y. & Anlas, S.",Marco Dellacasa (Museo di Storia Naturale e del Territorio dell'Università di Pisa)|Mattia Tonelli (University of Alicante)|Stefano Ziani (Freelance)|Yakup Senyuz (Dumlupınar University )|Sinan Anlas (Ege University),"56083450,46372893,64012024,64012135,64012360"
48037496,47416963,Trypocopris amedei,RedListEvaluators,"Gerlach, J. & Numa, C.","Gerlach, J. & Numa, C.",Justin Gerlach (Terrestrial Invertebrates Red List Authority (TIRLA))|Catherine Numa (IUCN-Med),"82,3163"
48037496,47416963,Trypocopris amedei,RedListFacilitators,"","Nieto, A.",Ana Nieto (IUCN),212
48037506,47416976,Lethrus rotundicollis,RedListAssessors,"Tonelli, M., Ziani, S., Dellacasa, M., Senyuz, Y. & Anlas, S.","Tonelli, M., Ziani, S., Dellacasa, M., Senyuz, Y. & Anlas, S.",Marco Dellacasa (Museo di Storia Naturale e del Territorio dell'Università di Pisa)|Mattia Tonelli (University of Alicante)|Stefano Ziani (Freelance)|Yakup Senyuz (Dumlupınar University )|Sinan Anlas (Ege University),"56083450,64012024,46372893,64012135,64012360"
48037506,47416976,Lethrus rotundicollis,RedListEvaluators,"Gerlach, J. & Numa, C.","Gerlach, J. & Numa, C.",Justin Gerlach (Terrestrial Invertebrates Red List Authority (TIRLA))|Catherine Numa (IUCN-Med),"82,3163"
48037506,47416976,Lethrus rotundicollis,RedListFacilitators,"","Nieto, A.",Ana Nieto (IUCN),212
48037651,47942106,Lethrus fallax,RedListAssessors,"Tonelli, M., Dellacasa, M., Ziani, S., Senyuz, Y. & Anlas, S.","Tonelli, M., Dellacasa, M., Ziani, S., Senyuz, Y. & Anlas, S.",Marco Dellacasa (Museo di Storia Naturale e del Territorio dell'Università di Pisa)|Mattia Tonelli (University of Alicante)|Stefano Ziani (Freelance)|Yakup Senyuz (Dumlupınar University )|Sinan Anlas (Ege University),"56083450,46372893,64012024,64012135,64012360"
48037651,47942106,Lethrus fallax,RedListEvaluators,"Gerlach, J. & Numa, C.","Gerlach, J. & Numa, C.",Justin Gerlach (Terrestrial Invertebrates Red List Authority (TIRLA))|Catherine Numa (IUCN-Med),"82,3163"
48037651,47942106,Lethrus fallax,RedListFacilitators,"","Nieto, A.",Ana Nieto (IUCN),212
48594666,47268032,Bubas bison,RedListAssessors,"Lumaret, J.P., Arriaga, A.A., Sanchez Piñero, F. & Cabrero Sañudo, F.J.","Lumaret, J.P., Arriaga, A.A., Sanchez Piñero, F. & Cabrero Sañudo, F.J.","Francisco José Cabrero Sañudo (Dpto. de Zoología y Antropología Física, Universidad Complutense de Madrid)|Jean-Pierre Lumaret (Laboratoire de Zoogéographie, Université Paul Valéry Montpellier III)|Alfonsina Arriaga (Université Paul Valéry)|Francisco Sanchez Piñero (Universidad de Granada)","46792884,51327134,63692047,44390939"
48594666,47268032,Bubas bison,RedListEvaluators,"Dellacasa, M. & Numa, C.","Dellacasa, M. & Numa, C.",Catherine Numa (IUCN-Med)|Marco Dellacasa (Museo di Storia Naturale e del Territorio dell'Università di Pisa),"46372893,3163"
48594666,47268032,Bubas bison,RedListContributors,"Ziani, S. & Lobo, J.M.","Ziani, S. & Lobo, J.M.","Jorge Miguel Lobo (Departamento de Biodiversidad y Biología Evolutiva, Museo Nacional de Ciencias Naturales, Spain)|Stefano Ziani (Freelance)","64012024,46793138"
48594666,47268032,Bubas bison,RedListFacilitators,"","Barrios, V.",Violeta Barrios (IUCN Centre for Mediterranean Cooperation),5795
48594671,47268143,Bubas bubaloides,RedListAssessors,"Lumaret, J.P., Dellacasa, M., Arriaga, A.A. & Ruiz, J.L.","Lumaret, J.P., Dellacasa, M., Arriaga, A.A. & Ruiz, J.L.","Marco Dellacasa (Museo di Storia Naturale e del Territorio dell'Università di Pisa)|Jean-Pierre Lumaret (Laboratoire de Zoogéographie, Université Paul Valéry Montpellier III)|Alfonsina Arriaga (Université Paul Valéry)|José Luis Ruiz (Instituto de Estudios Ceuties)","46792884,46372893,51327134,63681743"
48594671,47268143,Bubas bubaloides,RedListEvaluators,"Numa, C. & Ziani, S.","Numa, C. & Ziani, S.",Catherine Numa (IUCN-Med)|Stefano Ziani (Freelance),"3163,64012024"
48594671,47268143,Bubas bubaloides,RedListContributors,"Lobo, J.M.","Lobo, J.M.","Jorge Miguel Lobo (Departamento de Biodiversidad y Biología Evolutiva, Museo Nacional de Ciencias Naturales, Spain)",46793138
48594671,47268143,Bubas bubaloides,RedListFacilitators,"","Barrios, V.",Violeta Barrios (IUCN Centre for Mediterranean Cooperation),5795
48594681,47268179,Cheironitis furcifer,RedListAssessors,"Lumaret, J.P., Arriaga, A.A., Sanchez Piñero, F., Cabrero Sañudo, F.J. & Ziani, S.","Lumaret, J.P., Arriaga, A.A., Sanchez Piñero, F., Cabrero Sañudo, F.J. & Ziani, S.","Francisco José Cabrero Sañudo (Dpto. de Zoología y Antropología Física, Universidad Complutense de Madrid)|Jean-Pierre Lumaret (Laboratoire de Zoogéographie, Université Paul Valéry Montpellier III)|Alfonsina Arriaga (Université Paul Valéry)|Francisco Sanchez Piñero (Universidad de Granada)|Stefano Ziani (Freelance)","46792884,51327134,63692047,44390939,64012024"
48594681,47268179,Cheironitis furcifer,RedListEvaluators,"Numa, C. & Dellacasa, M.","Numa, C. & Dellacasa, M.",Catherine Numa (IUCN-Med)|Marco Dellacasa (Museo di Storia Naturale e del Territorio dell'Università di Pisa),"3163,46372893"
48594681,47268179,Cheironitis furcifer,RedListContributors,"Lobo, J.M.","Lobo, J.M.","Jorge Miguel Lobo (Departamento de Biodiversidad y Biología Evolutiva, Museo Nacional de Ciencias Naturales, Spain)",46793138
48594681,47268179,Cheironitis furcifer,RedListFacilitators,"","Barrios, V.",Violeta Barrios (IUCN Centre for Mediterranean Cooperation),5795
48594691,47267970,Copris umbilicatus,RedListAssessors,"Dellacasa, M., Ziani, S., Lumaret, J.P., Senyuz, Y. & Anlas, S.","Dellacasa, M., Ziani, S., Lumaret, J.P., Senyuz, Y. & Anlas, S.","Marco Dellacasa (Museo di Storia Naturale e del Territorio dell'Università di Pisa)|Jean-Pierre Lumaret (Laboratoire de Zoogéographie, Université Paul Valéry Montpellier III)|Stefano Ziani (Freelance)|Yakup Senyuz (Dumlupınar University )|Sinan Anlas (Ege University)","46372893,64012024,46792884,64012135,64012360"
48594691,47267970,Copris umbilicatus,RedListEvaluators,"Numa, C. & Verdú, J.R.","Numa, C. & Verdú, J.R.","Catherine Numa (IUCN-Med)|Jose Ramón Verdú (Centro Iberoamericano de Biodiversidad - Universidad de Alicante, Spain)","3163,46793160"
48594691,47267970,Copris umbilicatus,RedListContributors,"Lobo, J.M.","Lobo, J.M.","Jorge Miguel Lobo (Departamento de Biodiversidad y Biología Evolutiva, Museo Nacional de Ciencias Naturales, Spain)",46793138
48594691,47267970,Copris umbilicatus,RedListFacilitators,"","Nieto, A. & Arriaga, A.A.",Ana Nieto (IUCN)|Alfonsina Arriaga (Université Paul Valéry),"212,51327134"
48594756,47414313,Onthophagus dellacasai,RedListAssessors,"Dellacasa, M., Ziani, S., Senyuz, Y. & Anlas, S.","Dellacasa, M., Ziani, S., Senyuz, Y. & Anlas, S.",Marco Dellacasa (Museo di Storia Naturale e del Territorio dell'Università di Pisa)|Stefano Ziani (Freelance)|Yakup Senyuz (Dumlupınar University )|Sinan Anlas (Ege University),"46372893,64012024,64012135,64012360"
48594756,47414313,Onthophagus dellacasai,RedListEvaluators,"Lumaret, J.P. & Numa, C.","Lumaret, J.P. & Numa, C.","Catherine Numa (IUCN-Med)|Jean-Pierre Lumaret (Laboratoire de Zoogéographie, Université Paul Valéry Montpellier III)","46792884,3163"
48594756,47414313,Onthophagus dellacasai,RedListContributors,"Lobo, J.M.","Lobo, J.M.","Jorge Miguel Lobo (Departamento de Biodiversidad y Biología Evolutiva, Museo Nacional de Ciencias Naturales, Spain)",46793138
48594756,47414313,Onthophagus dellacasai,RedListFacilitators,"","Nieto, A. & Arriaga, A.A.",Ana Nieto (IUCN)|Alfonsina Arriaga (Université Paul Valéry),"212,51327134"
48594816,47414331,Onthophagus opacicollis,RedListAssessors,"Arriaga, A.A., Sanchez Piñero, F., Lumaret, J.P. & Cabrero Sañudo, F.J.","Arriaga, A.A., Sanchez Piñero, F., Lumaret, J.P. & Cabrero Sañudo, F.J.","Francisco José Cabrero Sañudo (Dpto. de Zoología y Antropología Física, Universidad Complutense de Madrid)|Jean-Pierre Lumaret (Laboratoire de Zoogéographie, Université Paul Valéry Montpellier III)|Alfonsina Arriaga (Université Paul Valéry)|Francisco Sanchez Piñero (Universidad de Granada)","51327134,63692047,46792884,44390939"
48594816,47414331,Onthophagus opacicollis,RedListEvaluators,"Numa, C. & Verdú, J.R.","Numa, C. & Verdú, J.R.","Catherine Numa (IUCN-Med)|Jose Ramón Verdú (Centro Iberoamericano de Biodiversidad - Universidad de Alicante, Spain)","3163,46793160"
48594816,47414331,Onthophagus opacicollis,RedListFacilitators,"","Barrios, V.",Violeta Barrios (IUCN Centre for Mediterranean Cooperation),5795
48594831,47414335,Onthophagus sericatus,RedListAssessors,"Ziani, S., Senyuz, Y., Dellacasa, M. & Anlas, S.","Ziani, S., Senyuz, Y., Dellacasa, M. & Anlas, S.",Marco Dellacasa (Museo di Storia Naturale e del Territorio dell'Università di Pisa)|Stefano Ziani (Freelance)|Yakup Senyuz (Dumlupınar University )|Sinan Anlas (Ege University),"64012024,64012135,46372893,64012360"
48594831,47414335,Onthophagus sericatus,RedListEvaluators,"Numa, C. & Lumaret, J.P.","Numa, C. & Lumaret, J.P.","Catherine Numa (IUCN-Med)|Jean-Pierre Lumaret (Laboratoire de Zoogéographie, Université Paul Valéry Montpellier III)","3163,46792884"
48594831,47414335,Onthophagus sericatus,RedListContributors,"Arriaga, A.A.","Arriaga, A.A.",Alfonsina Arriaga (Université Paul Valéry),51327134
48594831,47414335,Onthophagus sericatus,RedListFacilitators,"","Nieto, A.",Ana Nieto (IUCN),212
48594876,47415088,Ateuchetus variolosus,RedListAssessors,"Dellacasa, M., Ziani, S., Lobo, J.M., Lumaret, J.P., Senyuz, Y. & Anlas, S.","Dellacasa, M., Ziani, S., Lobo, J.M., Lumaret, J.P., Senyuz, Y. & Anlas, S.","Marco Dellacasa (Museo di Storia Naturale e del Territorio dell'Università di Pisa)|Jean-Pierre Lumaret (Laboratoire de Zoogéographie, Université Paul Valéry Montpellier III)|Jorge Miguel Lobo (Departamento de Biodiversidad y Biología Evolutiva, Museo Nacional de Ciencias Naturales, Spain)|Stefano Ziani (Freelance)|Yakup Senyuz (Dumlupınar University )|Sinan Anlas (Ege University)","46372893,64012024,46793138,46792884,64012135,64012360"
48594876,47415088,Ateuchetus variolosus,RedListEvaluators,"Numa, C. & Verdú, J.R.","Numa, C. & Verdú, J.R.","Catherine Numa (IUCN-Med)|Jose Ramón Verdú (Centro Iberoamericano de Biodiversidad - Universidad de Alicante, Spain)","3163,46793160"
48594876,47415088,Ateuchetus variolosus,RedListContributors,"Arriaga, A.A.","Arriaga, A.A.",Alfonsina Arriaga (Université Paul Valéry),51327134
48594876,47415088,Ateuchetus variolosus,RedListFacilitators,"","Nieto, A.",Ana Nieto (IUCN),212
48635590,48635233,Ammobates melectoides,RedListAssessors,"Straka, J. & Bogusch, P.","Straka, J. & Bogusch, P.",Petr Bogusch (Bee expert)|Jakub Straka (Bee expert),"21137350,21137321"
48635590,48635233,Ammobates melectoides,RedListEvaluators,"Roberts, S., Allen, D.J. & Nieto, A.","Roberts, S., Allen, D.J. & Nieto, A.","Ana Nieto (IUCN)|David Allen (IUCN)|Stuart Roberts (Bees, Wasps & Ants Recording Society)","13152896,305,212"
50137978,19199706,Megachile cressa,RedListAssessors,"Dewulf, A. & Praz, C.","Dewulf, A. & Praz, C.",Alexandre Dewulf (University of Mons)|Christophe Praz (Université de Neuchâtel),"50028407,59131151"
50137978,19199706,Megachile cressa,RedListEvaluators,"Nieto, A., García, M. & Michez, D.","Nieto, A., García, M. & Michez, D.",Ana Nieto (IUCN)|Denis Michez (European Bee Specialist)|Mariana García (IUCN Global Species Programme),"212,56211724,13215558"
50141970,19199035,Megachile parietina,RedListAssessors,"Dewulf, A. & Praz, C.","Dewulf, A. & Praz, C.",Alexandre Dewulf (University of Mons)|Christophe Praz (Université de Neuchâtel),"50028407,59131151"
50141970,19199035,Megachile parietina,RedListEvaluators,"Nieto, A., García, M. & Michez, D.","Nieto, A., García, M. & Michez, D.",Ana Nieto (IUCN)|Denis Michez (European Bee Specialist)|Mariana García (IUCN Global Species Programme),"212,56211724,13215558"
50142315,19198600,Megachile roeweri,RedListAssessors,"Dewulf, A. & Praz, C.","Dewulf, A. & Praz, C.",Alexandre Dewulf (University of Mons)|Christophe Praz (Université de Neuchâtel),"50028407,59131151"
50142315,19198600,Megachile roeweri,RedListEvaluators,"Nieto, A., García, M. & Michez, D.","Nieto, A., García, M. & Michez, D.",Ana Nieto (IUCN)|Denis Michez (European Bee Specialist)|Mariana García (IUCN Global Species Programme),"212,56211724,13215558"
50142482,19198908,Megachile semicircularis,RedListAssessors,"Dewulf, A. & Praz, C.","Dewulf, A. & Praz, C.",Alexandre Dewulf (University of Mons)|Christophe Praz (Université de Neuchâtel),"50028407,59131151"
50142482,19198908,Megachile semicircularis,RedListEvaluators,"Nieto, A., García, M. & Michez, D.","Nieto, A., García, M. & Michez, D.",Ana Nieto (IUCN)|Denis Michez (European Bee Specialist)|Mariana García (IUCN Global Species Programme),"212,56211724,13215558"
50986440,137728,Onthophagus panici,RedListAssessors,"Ziani, S., Arriaga, A.A., Lumaret, J.P., Sanchez Piñero, F. & Cabrero Sañudo, F.J.","Ziani, S., Arriaga, A.A., Lumaret, J.P., Sanchez Piñero, F. & Cabrero Sañudo, F.J.","Francisco José Cabrero Sañudo (Dpto. de Zoología y Antropología Física, Universidad Complutense de Madrid)|Jean-Pierre Lumaret (Laboratoire de Zoogéographie, Université Paul Valéry Montpellier III)|Alfonsina Arriaga (Université Paul Valéry)|Francisco Sanchez Piñero (Universidad de Granada)|Stefano Ziani (Freelance)","64012024,51327134,46792884,63692047,44390939"
50986440,137728,Onthophagus panici,RedListEvaluators,"Numa, C. & Verdú, J.R.","Numa, C. & Verdú, J.R.","Catherine Numa (IUCN-Med)|Jose Ramón Verdú (Centro Iberoamericano de Biodiversidad - Universidad de Alicante, Spain)","3163,46793160"
50986440,137728,Onthophagus panici,RedListContributors,"Lobo, J.M.","Lobo, J.M.","Jorge Miguel Lobo (Departamento de Biodiversidad y Biología Evolutiva, Museo Nacional de Ciencias Naturales, Spain)",46793138
50986440,137728,Onthophagus panici,RedListFacilitators,"","Barrios, V.",Violeta Barrios (IUCN Centre for Mediterranean Cooperation),5795
53713070,173274,Kretania psylorita,RedListAssessors,"van Swaay, C., Wynhoff, I., Wiemers, M., Katbeh-Bader, A., Power, A., Benyamini, D., Tzirkalli, E., Balletto, E., Monteiro, E., Karaçetin, E., Franeta, F., Pe'er, G., Welch, H., Thompson, K., Pamperis, L., Dapporto, L., Šašić, M., López Munguira, M., Micevski, N., Dupont, P., Garcia-Pereira, P., Moulai, R., Caruana, R., Verovnik, R., Bonelli, S. & Beshkov, S.","van Swaay, C., Wynhoff, I., Wiemers, M., Katbeh-Bader, A., Power, A., Benyamini, D., Tzirkalli, E., Balletto, E., Monteiro, E., Karaçetin, E., Franeta, F., Pe'er, G., Welch, H., Thompson, K., Pamperis, L., Dapporto, L., Šašić, M., López Munguira, M., Micevski, N., Dupont, P., Garcia-Pereira, P., Moulai, R., Caruana, R., Verovnik, R., Bonelli, S. & Beshkov, S.","Chris van Swaay|Irma Wynhoff|Rudi Verovnik|Martin Wiemers|Miguel López Munguira|Martina Šašić|Robert Caruana (St. Aloysius' College, Birkirkara, Malta)|Hilary Welch|Evrim Karaçetin|Katy Thompson (Butterfly Assessor)|Emilio Balletto|Ahmad Katbeh-Bader (Department of Plant Protection, Faculty of Agriculture, The University of Jordan)|Andrew Power (Nottingham University)|Dubi Benyamini (Israeli Lepidopterists' Society)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Eva Monteiro (National Museum of Natural History Portugal & Tagis)|Filip Franeta (Institute of field and vegetable crops, Novi Sad)|Guy Pe'er (UFZ Helmholtz Centre for Environmental Research & Israeli Lepidopterists' Society)|Lazaros Pamperis|Leonardo Dapporto (Oxford Brookes University)|Nikola Micevski (Macedonian Entomological Society (ENTOMAK))|Pascal Dupont (Muséum National d'Histoire Naturelle, Paris)|Patricia Garcia-Pereira (National Museum of Natural History Portugal & Tagis)|Riadh Moulai (Laboratoire de Zoologie Appliquée et d'Ecophysiologie Animale, Université de Bejaia (Algeria))|Simona Bonelli (University of Turin)|Stoyan Beshkov (National Museum of Natural History, Sofia)","1840,1892,1896,63957660,63957665,63957688,63957748,46716078,63957784,5139,63957877,63957893,5137,5621,63957927,63957946,1902,1898,63958138,63958199,63958207,63958211,4957,1894,63958217,63958221"
53713070,173274,Kretania psylorita,RedListEvaluators,"Black, S.","Black, S.",Scott Black (IUCN SSC Butterfly Specialist Group),5791
53713070,173274,Kretania psylorita,RedListContributors,"Micevski, B., Darcemont, C., John, E., Gilbert, F., Cassar, L., Tarrier, M., Ozden, O., ten Hagen, W., Romo, H., García-Barros, E., Verovnik, R., Maes, D., Verstrael, T., Warren, M. & Settele, J.","Micevski, B., Darcemont, C., John, E., Gilbert, F., Cassar, L., Tarrier, M., Ozden, O., ten Hagen, W., Romo, H., García-Barros, E., Verovnik, R., Maes, D., Verstrael, T., Warren, M. & Settele, J.","Rudi Verovnik|Dirk Maes|Theo Verstrael|Martin Warren|Josef Settele|Francis Gilbert (Butterfly Assessor)|Branko Micevski (Bird Study & Protection Society of Macedonia)|Özge Ozden (Faculty of Agricultural Sciences, European University of Lefke)|Christian Darcemont (Groupement d’Etudes Entomologiques Méditerranée (G.E.E.M.))|Eddie John (Cyprus Butterfly Study Group)|Louis Cassar (University of Malta)|Michel Tarrier|Wolfgang ten Hagen|Helena Romo (Universidad Autónoma de Madrid )|Enrique García-Barros (Universidad Autónoma de Madrid )","22613870,63960700,63960711,5623,63960736,63960743,46771011,63960752,63960756,63960773,1894,1900,1904,1906,1908"
53713991,174239,Turanana taygetica,RedListAssessors,"van Swaay, C., Wynhoff, I., Wiemers, M., Katbeh-Bader, A., Power, A., Benyamini, D., Tzirkalli, E., Balletto, E., Monteiro, E., Karaçetin, E., Franeta, F., Pe'er, G., Welch, H., Thompson, K., Pamperis, L., Dapporto, L., Šašić, M., López Munguira, M., Micevski, N., Dupont, P., Garcia-Pereira, P., Moulai, R., Caruana, R., Verovnik, R., Bonelli, S. & Beshkov, S.","van Swaay, C., Wynhoff, I., Wiemers, M., Katbeh-Bader, A., Power, A., Benyamini, D., Tzirkalli, E., Balletto, E., Monteiro, E., Karaçetin, E., Franeta, F., Pe'er, G., Welch, H., Thompson, K., Pamperis, L., Dapporto, L., Šašić, M., López Munguira, M., Micevski, N., Dupont, P., Garcia-Pereira, P., Moulai, R., Caruana, R., Verovnik, R., Bonelli, S. & Beshkov, S.","Chris van Swaay|Irma Wynhoff|Rudi Verovnik|Martin Wiemers|Miguel López Munguira|Martina Šašić|Robert Caruana (St. Aloysius' College, Birkirkara, Malta)|Hilary Welch|Evrim Karaçetin|Katy Thompson (Butterfly Assessor)|Emilio Balletto|Ahmad Katbeh-Bader (Department of Plant Protection, Faculty of Agriculture, The University of Jordan)|Andrew Power (Nottingham University)|Dubi Benyamini (Israeli Lepidopterists' Society)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Eva Monteiro (National Museum of Natural History Portugal & Tagis)|Filip Franeta (Institute of field and vegetable crops, Novi Sad)|Guy Pe'er (UFZ Helmholtz Centre for Environmental Research & Israeli Lepidopterists' Society)|Lazaros Pamperis|Leonardo Dapporto (Oxford Brookes University)|Nikola Micevski (Macedonian Entomological Society (ENTOMAK))|Pascal Dupont (Muséum National d'Histoire Naturelle, Paris)|Patricia Garcia-Pereira (National Museum of Natural History Portugal & Tagis)|Riadh Moulai (Laboratoire de Zoologie Appliquée et d'Ecophysiologie Animale, Université de Bejaia (Algeria))|Simona Bonelli (University of Turin)|Stoyan Beshkov (National Museum of Natural History, Sofia)","1840,1892,1896,63957660,63957665,63957688,63957748,46716078,63957784,5139,63957877,63957893,5137,5621,63957927,63957946,1902,1898,63958138,63958199,63958207,63958211,4957,1894,63958217,63958221"
